country_region_code,country_region,sub_region_1,iso_3166_2_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/4/2022,12,47,55,9,30,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/5/2022,6,33,42,-3,22,10
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/6/2022,22,56,76,2,25,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/7/2022,19,52,68,5,26,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/8/2022,20,49,64,3,29,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/9/2022,17,45,53,7,24,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/10/2022,12,48,56,4,36,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/11/2022,7,39,45,3,29,9
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/12/2022,18,48,67,4,28,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/13/2022,16,46,62,3,24,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/14/2022,15,46,60,5,21,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/15/2022,18,49,60,8,29,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/16/2022,14,45,62,4,25,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/17/2022,9,44,62,3,35,5
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/18/2022,9,41,60,3,29,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/19/2022,12,41,62,-1,24,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/20/2022,12,43,61,1,20,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/21/2022,13,42,60,2,21,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/22/2022,15,42,58,3,24,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/23/2022,17,47,67,3,24,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/24/2022,-2,29,36,-2,31,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/25/2022,11,45,59,3,31,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/26/2022,14,44,63,-2,24,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/27/2022,17,47,70,2,23,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/28/2022,16,49,66,0,23,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/29/2022,13,43,48,-1,25,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,9/30/2022,19,53,64,4,27,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/1/2022,13,54,60,6,38,5
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/2/2022,13,49,61,5,27,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/3/2022,19,51,58,0,23,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/4/2022,20,52,63,4,23,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/5/2022,14,45,49,3,21,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/6/2022,19,48,52,8,25,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/7/2022,19,51,62,13,25,5
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/8/2022,8,39,57,8,-4,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/9/2022,3,32,34,9,21,8
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/10/2022,15,43,59,7,23,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/11/2022,14,44,56,8,21,7
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/12/2022,15,45,63,8,23,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/13/2022,18,46,62,8,26,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/14/2022,15,45,59,8,26,6
ID,Indonesia,Kalimantan Timur,ID-KI,ChIJkZxNlhBH8S0R13bjLx2wq8Q,10/15/2022,10,45,60,9,34,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/1/2022,-10,4,74,-15,-49,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/2/2022,13,42,67,11,-8,-1
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/3/2022,22,58,47,19,-2,0
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/4/2022,16,42,34,18,1,1
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/5/2022,16,45,30,11,4,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/6/2022,18,50,30,12,9,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/7/2022,26,59,40,18,10,0
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/8/2022,22,50,50,12,15,0
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/9/2022,17,42,48,9,5,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/10/2022,21,54,43,23,13,0
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/11/2022,18,43,46,12,13,-1
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/12/2022,21,46,51,9,12,1
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/13/2022,19,48,45,9,14,1
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/14/2022,13,43,32,8,13,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/15/2022,11,39,38,15,20,3
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/16/2022,11,37,46,7,8,6
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/17/2022,7,37,33,12,15,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/18/2022,13,39,40,10,17,3
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/19/2022,10,34,26,0,9,7
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/20/2022,13,41,31,2,16,6
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/21/2022,17,48,33,4,20,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/22/2022,17,46,48,5,27,3
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/23/2022,15,41,50,6,11,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/24/2022,18,50,45,4,22,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/25/2022,17,42,51,11,20,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/26/2022,17,41,42,-3,17,3
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/27/2022,13,38,31,-1,20,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/28/2022,13,46,31,7,22,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/29/2022,20,49,50,9,32,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/30/2022,13,39,49,-1,13,6
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,1/31/2022,19,49,49,-1,21,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/1/2022,8,34,65,1,-51,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/2/2022,23,53,46,-1,22,1
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/3/2022,12,42,29,-2,22,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/4/2022,15,48,30,7,23,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/5/2022,20,49,53,9,29,3
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/6/2022,15,44,51,7,14,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/7/2022,19,50,41,4,24,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/8/2022,14,38,39,7,21,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/9/2022,5,29,23,-8,18,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/10/2022,10,37,25,-1,20,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/11/2022,12,45,17,-3,22,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/12/2022,15,43,37,2,28,3
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/13/2022,13,45,44,-3,14,5
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/14/2022,24,57,51,-1,24,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/15/2022,16,40,48,-1,22,2
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/16/2022,16,41,43,-9,21,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/17/2022,15,45,43,-7,21,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/18/2022,14,47,40,-5,20,4
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/19/2022,14,44,60,3,25,6
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/20/2022,8,39,54,-1,14,7
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/21/2022,0,27,29,-5,14,7
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/22/2022,4,31,37,-1,11,7
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/23/2022,-10,14,22,-12,2,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/24/2022,10,47,49,-6,10,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/25/2022,11,53,51,6,10,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/26/2022,1,34,40,4,17,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/27/2022,5,38,48,-8,15,9
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,2/28/2022,5,43,69,-2,-44,18
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/1/2022,12,49,66,4,8,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/2/2022,12,48,67,-1,1,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/3/2022,8,46,87,-5,-43,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/4/2022,10,49,72,-1,16,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/5/2022,15,50,90,5,28,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/6/2022,10,41,89,4,28,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/7/2022,14,50,96,6,22,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/8/2022,8,36,90,9,21,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/9/2022,16,50,103,9,24,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/10/2022,18,53,112,9,29,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/11/2022,18,57,108,19,31,18
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/12/2022,24,60,134,23,49,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/13/2022,18,48,126,24,44,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/14/2022,21,59,133,26,37,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/15/2022,22,51,140,31,35,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/16/2022,22,53,137,26,33,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/17/2022,20,51,123,16,34,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/18/2022,15,48,98,15,31,19
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/19/2022,21,53,120,26,50,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/20/2022,22,55,128,19,50,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/21/2022,21,57,133,26,41,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/22/2022,23,53,145,23,38,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/23/2022,26,56,139,22,37,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/24/2022,27,61,134,17,38,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/25/2022,25,63,119,31,38,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/26/2022,27,63,142,31,57,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/27/2022,25,53,136,22,49,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/28/2022,19,53,125,31,44,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/29/2022,24,52,136,26,42,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/30/2022,24,54,131,18,40,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,3/31/2022,28,60,130,17,45,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/1/2022,26,67,117,17,43,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/2/2022,30,70,137,12,49,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/3/2022,19,57,122,3,48,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/4/2022,22,61,133,9,45,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/5/2022,23,55,134,5,45,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/6/2022,27,59,133,9,43,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/7/2022,29,62,131,-4,46,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/8/2022,26,63,121,8,46,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/9/2022,32,68,139,8,61,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/10/2022,26,57,129,14,55,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/11/2022,30,68,148,15,46,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/12/2022,30,64,147,9,42,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/13/2022,32,66,140,10,30,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/14/2022,29,68,126,14,14,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/15/2022,-1,30,97,0,-44,28
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/16/2022,16,57,115,-6,15,16
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/17/2022,2,27,105,-6,35,15
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/18/2022,25,65,138,23,14,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/19/2022,28,59,142,16,43,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/20/2022,31,63,140,11,41,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/21/2022,32,65,133,12,43,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/22/2022,30,68,126,11,44,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/23/2022,35,71,138,15,63,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/24/2022,31,66,131,16,53,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/25/2022,36,75,144,22,47,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/26/2022,36,69,146,18,44,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/27/2022,41,74,140,20,41,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/28/2022,43,85,140,21,40,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/29/2022,41,92,137,42,-6,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,4/30/2022,42,89,156,37,26,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/1/2022,42,90,161,35,40,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/2/2022,27,61,228,37,-47,19
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/3/2022,27,61,225,14,-46,18
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/4/2022,34,69,197,19,-31,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/5/2022,36,70,177,18,-23,17
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/6/2022,28,64,145,23,-22,19
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/7/2022,28,57,151,34,21,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/8/2022,29,57,142,46,45,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/9/2022,35,70,145,45,42,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/10/2022,34,65,147,31,41,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/11/2022,36,66,139,20,39,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/12/2022,37,69,137,20,41,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/13/2022,33,68,123,20,40,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/14/2022,32,68,150,24,54,11
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/15/2022,29,58,147,23,45,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/16/2022,28,66,178,41,-32,21
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/17/2022,32,60,144,28,45,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/18/2022,33,60,140,24,40,14
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/19/2022,33,66,132,18,42,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/20/2022,34,68,125,30,42,13
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/21/2022,33,66,150,26,56,10
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/22/2022,28,57,135,29,51,12
ID,Indonesia,Nusa Tenggara Timur,ID-NT,ChIJlzbpqE3yUiwR4Br3yvsLAwE,5/23/2022,32,68,142,29,46,13
